Id;Label;Eccentricity;Closeness Centrality;Betweenness Centrality;Degree;Weighted Degree;Component ID;Modularity Class;Clustering Coefficient;Number of triangles;Eigenvector Centrality;PageRank;Authority;Hub
179;u674656;3.0;2.8620517679916215;5948845.460912969;1246;8677.0;0;3;0.0;0;0.29859926156578803;0.004765098619823932;0.0031507085;0.0031507085
180;u677123;3.0;2.822851728093362;3043922.9844966074;1639;11684.0;0;0;0.0;0;0.4437316511217115;0.004540778501574876;0.0041436744;0.0041436744
181;u678047;3.0;2.896164779811481;1445051.34449952;904;6564.0;0;3;0.0;0;0.2959895276900191;0.0022839191654648247;0.0022866009;0.0022866009
182;u680003;3.0;2.968480375043639;57267.12319663119;179;1016.0;0;5;0.0;0;0.08652718260056891;3.115686145242709E-4;4.547935E-4;4.547935E-4
183;u683035;3.0;2.9317739763602813;329764.08761302155;547;4034.0;0;5;0.0;0;0.21859541339990246;0.001189848413129203;0.0013845937;0.0013845937
184;u684082;3.0;2.867737269961598;2556837.388082489;1189;6644.0;0;2;0.0;0;0.34423591624708394;0.002648544892811993;0.0030066904;0.0030066904
185;u686958;3.0;2.953518527754227;173230.44741960888;329;2234.0;0;5;0.0;0;0.11638515566292489;7.163260731912652E-4;8.3378813E-4;8.3378813E-4
186;u687868;3.0;2.9518228517280933;115844.80114993907;346;1793.0;0;5;0.0;0;0.13662604863109193;5.377676652620851E-4;8.7674084E-4;8.7674084E-4
187;u688997;3.0;2.9032467208618025;2837756.8879062715;833;5220.0;0;6;0.0;0;0.24947026832044947;0.0024657017997200387;0.00210721;0.00210721
188;u692817;3.0;2.9059398533738965;591549.7529659381;806;5096.0;0;5;0.0;0;0.3030980245710467;0.0015788049882468243;0.002038991;0.002038991
189;u692962;3.0;2.94962844745898;90977.80210005029;368;2612.0;0;5;0.0;0;0.16342950582946775;7.423462921417893E-4;9.323267E-4;9.323267E-4
190;u696632;3.0;2.9499276844047677;365040.66265783046;365;2175.0;0;5;0.0;0;0.10579746631539934;7.845004216667263E-4;9.2474686E-4;9.2474686E-4
191;u697714;3.0;2.9680813924492546;26669.761652931415;183;1267.0;0;5;0.0;0;0.09651861153550503;3.4479860688258276E-4;4.6490005E-4;4.6490005E-4
192;u697741;3.0;2.95521420378036;123157.40541968838;312;2172.0;0;5;0.0;0;0.13902999839372046;6.296880927849606E-4;7.908354E-4;7.908354E-4
193;u698688;3.0;2.895267068974116;2814419.20534751;913;4894.0;0;2;0.0;0;0.187233434114961;0.0025378866689027588;0.0023093405;0.0023093405
194;u708756;3.0;2.9724702009874817;31804.31710744152;139;937.0;0;5;0.0;0;0.0708279879200208;2.6581986727953246E-4;3.537283E-4;3.537283E-4
195;u712748;3.0;2.926487456984689;293179.83378965774;600;4301.0;0;4;0.0;0;0.23534064110350608;0.0013055127815167194;0.001518505;0.001518505
196;u713597;3.0;2.9320732133060696;848285.1640043921;544;3580.0;0;5;0.0;0;0.1865155776043757;0.0013186425668335819;0.0013770137;0.0013770137
197;u717512;3.0;2.9094309510747594;571487.4974360395;771;4766.0;0;3;0.0;0;0.2630478391715201;0.0015083819070147411;0.0019505589;0.0019505589
198;u722008;3.0;2.8349209515734874;1984740.0898275534;1518;9366.0;0;4;0.0;0;0.444591852098998;0.0033145909980510217;0.003837952;0.003837952
199;u723572;3.0;2.9447409106777718;180323.09188833754;417;2701.0;0;4;0.0;0;0.14627245176044887;8.79788764266801E-4;0.0010561317;0.0010561317
200;u723700;3.0;2.9706747793127524;26468.13025689897;157;1269.0;0;4;0.0;0;0.07136834859070519;3.8097592694876875E-4;3.9920764E-4;3.9920764E-4
201;u724263;3.0;2.962695127425066;24387.623667649477;237;1490.0;0;5;0.0;0;0.12579797976537674;4.08254074199485E-4;6.013381E-4;6.013381E-4
202;u725133;3.0;2.923894070121191;832483.2357961249;626;4405.0;0;5;0.0;0;0.19468495671056663;0.0015474047973085203;0.0015841974;0.0015841974
203;u726899;3.0;2.9158146725849083;2245687.218552759;707;4479.0;0;6;0.0;0;0.18967625102433022;0.0021194152514011654;0.0017888545;0.0017888545
204;u728458;3.0;2.9734676574734427;2529.887051185347;129;1012.0;0;5;0.0;0;0.07737446144887639;2.7186433662242446E-4;3.28462E-4;3.28462E-4
205;u732145;3.0;2.897860455837614;826491.355830592;887;5483.0;0;5;0.0;0;0.298761275337514;0.0018119105980219348;0.002243648;0.002243648
206;u733805;3.0;2.9621963991820857;154417.32030338323;242;1568.0;0;5;0.0;0;0.08723739524580541;5.08851175664152E-4;6.1397126E-4;6.1397126E-4
207;u735314;3.0;2.9082340032916063;329042.2808441239;783;5674.0;0;4;0.0;0;0.29200881145942176;0.0017725881468082364;0.0019808784;0.0019808784
208;u736291;3.0;2.920203481123136;186533.4377676229;663;4135.0;0;2;0.0;0;0.2566977401226783;0.0011869505047927263;0.0016776827;0.0016776827
209;u736734;3.0;2.851478729240437;2586933.8188747927;1352;7094.0;0;2;0.0;0;0.36226358824503374;0.0027996734927958427;0.0034185313;0.0034185313
210;u763764;3.0;2.9392549000049875;798461.6633831826;472;2483.0;0;5;0.0;0;0.14235601321441618;0.0010093002435172878;0.0011950963;0.0011950963
211;u765345;3.0;2.911126627100893;379846.31675325375;754;5252.0;0;4;0.0;0;0.2896334247332134;0.001623994318618549;0.0019076061;0.0019076061
212;u775394;3.0;2.8947683407311358;607068.194496019;918;6412.0;0;2;0.0;0;0.33271594577019975;0.0020196400790196923;0.0023219737;0.0023219737
213;u787321;3.0;2.901251807889881;1361169.5348494763;853;5830.0;0;2;0.0;0;0.2627149060379933;0.0021237843982710148;0.0021577426;0.0021577426
214;u790399;3.0;2.9630941100194503;28570.59344813399;233;1593.0;0;5;0.0;0;0.10157074233555176;4.4721998829104427E-4;5.9123157E-4;5.9123157E-4
215;u797190;3.0;2.967383172909082;47041.78352612236;190;1467.0;0;5;0.0;0;0.0883261038787465;4.249061265800597E-4;4.8258647E-4;4.8258647E-4
216;u799019;3.0;2.9261882200389007;2501911.0528814904;603;3928.0;0;3;0.0;0;0.11846757631205686;0.0022625519524831026;0.001526085;0.001526085
217;u803042;3.0;2.895267068974116;491725.7847158681;913;5916.0;0;4;0.0;0;0.3436284078879658;0.0018180748147735336;0.0023093405;0.0023093405
218;u804122;3.0;2.957807590643858;307821.7784711283;286;2167.0;0;6;0.0;0;0.10354654330049147;7.47241804587016E-4;7.25143E-4;7.25143E-4
219;u805384;3.0;2.8936711385965785;1899956.9655988365;929;5321.0;0;5;0.0;0;0.27241398349368423;0.0020596572489225;0.0023497664;0.0023497664
220;u810302;3.0;2.9704752880155603;20278.47668551453;159;1014.0;0;5;0.0;0;0.07259004137240158;2.817242526523105E-4;4.042609E-4;4.042609E-4
221;u813509;3.0;2.971572490150117;3446.016134738101;148;963.0;0;4;0.0;0;0.08098197982299214;2.676773554193679E-4;3.7646797E-4;3.7646797E-4
222;u822645;3.0;2.9645902947483918;57406.08424679633;218;1377.0;0;5;0.0;0;0.08974761800606937;4.072521384346201E-4;5.533321E-4;5.533321E-4
223;u829555;3.0;2.9321729589546655;282270.09638311894;543;3759.0;0;5;0.0;0;0.22317383429191995;0.0011346223994672243;0.0013744871;0.0013744871
224;u829594;3.0;2.8860904693032765;1497405.049723727;1005;6316.0;0;4;0.0;0;0.31554649463818407;0.002286088408643339;0.0025417905;0.0025417905
225;u830985;3.0;2.9246920353099597;1293555.893283628;618;4754.0;0;3;0.0;0;0.16721534349105874;0.001918305200932421;0.0015639844;0.0015639844
226;u831199;3.0;2.7476435090519176;7268085.797581429;2393;15065.0;0;0;0.0;0;0.5678946490794162;0.006546748007569969;0.006048754;0.006048754
227;u835616;3.0;2.942546506408658;276196.83538878814;439;2869.0;0;5;0.0;0;0.16566264686076837;8.951497738263566E-4;0.0011117175;0.0011117175
228;u837506;3.0;2.968679866340831;5477.918185684969;177;1149.0;0;5;0.0;0;0.09648015492242562;3.116870527224307E-4;4.4974027E-4;4.4974027E-4
229;u838670;3.0;2.93257194154905;216022.6263339487;539;3547.0;0;5;0.0;0;0.21584415652423666;0.0010335008918485136;0.0013643806;0.0013643806
230;u841138;3.0;2.897561218891826;1348985.172110415;890;4735.0;0;5;0.0;0;0.28482821057368285;0.0017110290338957332;0.0022512279;0.0022512279
231;u850251;3.0;2.896464016757269;1235591.4390221904;901;6425.0;0;3;0.0;0;0.31587581283153754;0.0021250862531026304;0.0022790208;0.0022790208
232;u853894;3.0;2.9265872026332853;665044.0972473585;599;3754.0;0;5;0.0;0;0.20997856094857448;0.0012841724358351647;0.0015159784;0.0015159784
233;u858910;3.0;2.880205476036108;904778.3145876457;1064;6355.0;0;2;0.0;0;0.38829502918059566;0.0019667356074401943;0.0026908617;0.0026908617
234;u860490;3.0;2.9615979252905094;169366.8708573715;248;1553.0;0;5;0.0;0;0.09852761999135312;5.111861904200961E-4;6.2913104E-4;6.2913104E-4
235;u864349;3.0;2.9397536282479675;100125.01955269469;467;3360.0;0;4;0.0;0;0.2099648990981482;9.54457130450053E-4;0.0011824631;0.0011824631
236;u872201;3.0;2.9620966535334894;82081.28864966666;243;1678.0;0;5;0.0;0;0.10869356456178463;5.002932440231255E-4;6.164979E-4;6.164979E-4
237;u876339;3.0;2.8135753827739265;2319302.719627807;1732;11519.0;0;4;0.0;0;0.5104300342496153;0.004117831390922937;0.004378651;0.004378651
238;u885126;3.0;2.912922048775622;259003.6352038533;736;4499.0;0;5;0.0;0;0.290921137804318;0.0012821861500449182;0.0018621269;0.0018621269
239;u886293;3.0;2.967383172909082;167381.74632223626;190;1474.0;0;5;0.0;0;0.08195549374062897;4.817990796073473E-4;4.8258647E-4;4.8258647E-4
240;u892043;3.0;2.9479327714328463;108325.78365961621;385;2919.0;0;5;0.0;0;0.151405881198487;8.440341042142665E-4;9.752794E-4;9.752794E-4
241;u893328;3.0;2.9606004688045484;90025.91252871075;258;1912.0;0;4;0.0;0;0.09069030471027341;6.285089513808166E-4;6.5439736E-4;6.5439736E-4
242;u902412;3.0;2.9631938556680466;45012.901739497596;232;1485.0;0;5;0.0;0;0.09097999618854703;4.498464151930318E-4;5.8870495E-4;5.8870495E-4
243;u905408;3.0;2.972569946636078;3917.315865368282;138;983.0;0;5;0.0;0;0.07225237288608898;2.666297029183617E-4;3.5120166E-4;3.5120166E-4
244;u909867;3.0;2.9652885142885643;70381.10876488703;211;1295.0;0;5;0.0;0;0.08856228165879233;3.922575880877144E-4;5.356457E-4;5.356457E-4
245;u917069;3.0;2.8999551144581317;2500082.0555414003;866;5721.0;0;0;0.0;0;0.2084885622834385;0.0026267282905422912;0.0021905887;0.0021905887
246;u917727;3.0;2.963892075208219;408584.46664393146;225;1619.0;0;5;0.0;0;0.09939108319959676;6.058109240883328E-4;5.7101855E-4;5.7101855E-4
247;u921163;3.0;2.9349658371153557;108135.39057837345;515;3635.0;0;5;0.0;0;0.23855908248751648;0.0010156162709896296;0.0013037415;0.0013037415
248;u925924;3.0;2.9366615131414893;188490.2942869272;498;3547.0;0;4;0.0;0;0.19789708985896967;0.0010997020160628736;0.0012607888;0.0012607888
249;u928240;3.0;2.956311405914917;181337.4587575016;301;1931.0;0;5;0.0;0;0.12834291979855292;6.078456301583884E-4;7.630425E-4;7.630425E-4
250;u933409;3.0;2.910328661912124;309448.9347758706;762;4723.0;0;5;0.0;0;0.28008586198639873;0.0014031184414196895;0.0019278192;0.0019278192
251;u934724;3.0;2.888783601815371;1683996.7744983328;978;5594.0;0;6;0.0;0;0.29119651210483133;0.0021478520057034906;0.0024735713;0.0024735713
252;u940194;3.0;2.931275248117301;233004.6192211705;552;3753.0;0;5;0.0;0;0.229508896111324;0.0010950182981793249;0.0013972268;0.0013972268
253;u940379;3.0;2.8911774973816766;787314.4129813879;954;5877.0;0;4;0.0;0;0.3184217226336209;0.001914247828075115;0.0024129322;0.0024129322
254;u940430;3.0;2.9534187821056306;90172.91693355863;330;2257.0;0;4;0.0;0;0.13854617485695145;6.696504322281601E-4;8.3631475E-4;8.3631475E-4
255;u941965;3.0;2.7140292254750387;9767447.61739963;2730;17910.0;0;4;0.0;0;0.6128878118481299;0.00833670434708463;0.0069002286;0.0069002286
256;u948206;3.0;2.957608099346666;85207.33086050075;288;2540.0;0;4;0.0;0;0.13082166443944765;7.29421705482817E-4;7.3019625E-4;7.3019625E-4
257;u950300;3.0;2.963892075208219;290190.9173131791;225;1557.0;0;5;0.0;0;0.07717463476531691;5.46422975587007E-4;5.7101855E-4;5.7101855E-4
258;u950366;3.0;2.914218742207371;1260124.407819322;723;4396.0;0;2;0.0;0;0.20830941963299957;0.0017864454397923553;0.0018292806;0.0018292806
259;u952770;3.0;2.893770884245175;1850553.2739283647;928;5134.0;0;1;0.0;0;0.2756858206334901;0.00210606059346359;0.00234724;0.00234724
260;u953032;3.0;2.9197047528801554;286391.12882334756;668;4055.0;0;3;0.0;0;0.26353995297962074;0.0011890174180527496;0.0016903159;0.0016903159
261;u956679;3.0;2.969876814123984;31460.480508874658;165;1028.0;0;5;0.0;0;0.08187346735102083;2.965006707162451E-4;4.1942068E-4;4.1942068E-4
262;u957155;3.0;2.958805047129819;172160.0934690229;276;1485.0;0;5;0.0;0;0.1030686244208133;4.889950474628418E-4;6.998767E-4;6.998767E-4
263;u964648;3.0;2.957807590643858;41711.37461992964;286;2224.0;0;5;0.0;0;0.1409046155478703;6.165379794951048E-4;7.25143E-4;7.25143E-4
264;u969495;3.0;2.9292803351453793;130214.50239176047;572;3734.0;0;5;0.0;0;0.24062321572457135;0.0010510659901673191;0.0014477593;0.0014477593
265;u970807;3.0;2.9009525709440926;802960.911546885;856;4477.0;0;2;0.0;0;0.29728285908946944;0.0014717067090879894;0.0021653224;0.0021653224
266;u973681;3.0;2.9558126776719367;88326.59573621534;306;2212.0;0;5;0.0;0;0.14312953931693745;6.390121940280584E-4;7.7567564E-4;7.7567564E-4
267;u975963;3.0;2.936262530547105;973123.7446280621;502;3085.0;0;2;0.0;0;0.15422960715841735;0.0012450746159222445;0.0012708952;0.0012708952
268;u976830;3.0;2.971472744501521;5756.87670188333;149;1122.0;0;4;0.0;0;0.06785248272979995;3.1592096299847407E-4;3.789946E-4;3.789946E-4
269;u977733;3.0;2.857862450750586;1233429.9718830008;1288;8951.0;0;4;0.0;0;0.396598280419426;0.003125684162766871;0.003256827;0.003256827
270;u983535;3.0;2.9366615131414893;246977.6582780182;498;3331.0;0;4;0.0;0;0.17001614205931523;0.0010937977670745186;0.0012607888;0.0012607888
271;u984941;3.0;2.8457932272704602;3721207.948260861;1409;8148.0;0;2;0.0;0;0.36388331296370646;0.0034202015008637406;0.0035625494;0.0035625494
272;u986788;3.0;2.9186075507455986;328874.6018606317;679;4206.0;0;5;0.0;0;0.2781585489637259;0.001240402324678791;0.0017181089;0.0017181089
273;u987529;3.0;2.905042142536532;1519405.0585766006;815;5765.0;0;3;0.0;0;0.25003895341746063;0.0021806430746709815;0.0020617307;0.0020617307
274;u995110;3.0;2.910528153209316;888091.1036317106;760;5214.0;0;6;0.0;0;0.24916964583876802;0.0017902352501003728;0.001922766;0.001922766
275;u998757;3.0;2.951723106079497;137990.22548778032;347;2516.0;0;5;0.0;0;0.15352472129135106;7.289515313307191E-4;8.7926746E-4;8.7926746E-4
276;m100035;4.0;3.862001895167323;0.0;1;4.0;0;3;0.0;0;0.001387248401849692;9.34852133144528E-6;5.0532612E-6;5.0532612E-6
277;m100052;4.0;3.663009326218144;478.68242197698265;5;34.0;0;2;0.0;0;0.0057338700620216876;1.9117205240368957E-5;1.5159784E-5;1.5159784E-5
278;m100072;4.0;2.565108972121091;51887.15005469298;50;329.0;0;4;0.0;0;0.07612379510188882;1.1023426989540869E-4;1.2885817E-4;1.2885817E-4
279;m100218;4.0;3.738317290908184;0.0;1;10.0;0;3;0.0;0;0.0025577768040834386;1.1666336400776597E-5;5.0532612E-6;5.0532612E-6
280;m100317;4.0;3.445364320981497;134.2056285053305;2;9.0;0;4;0.0;0;0.006285163491289843;1.1049318136260774E-5;7.579892E-6;7.579892E-6
281;m100327;4.0;3.8514288564161387;0.0;1;5.0;0;2;0.0;0;0.001611936098666054;9.158844049162739E-6;5.0532612E-6;5.0532612E-6
282;m100357;4.0;2.6206672983891077;39018.02754607758;33;239.0;0;4;0.0;0;0.056793674787400376;8.9345138496255E-5;8.590544E-5;8.590544E-5
283;m100365;4.0;3.3584858610543113;1177.7180172387498;6;23.0;0;2;0.0;0;0.013305320794222055;1.5174576558614366E-5;1.7686414E-5;1.7686414E-5
284;m100408;4.0;2.898658421026383;18523.308121304006;25;90.0;0;6;0.0;0;0.03930876555057644;3.847712329816492E-5;6.5692395E-5;6.5692395E-5
285;m100417;4.0;3.956261533090619;0.0;1;3.0;0;5;0.0;0;5.416831903232284E-4;8.28385589168854E-6;5.0532612E-6;5.0532612E-6
286;m100428;4.0;3.7173707047030073;273.62251041822117;3;19.0;0;2;0.0;0;0.003888197121662492;1.4690244079390825E-5;1.01065225E-5;1.01065225E-5
287;m100466;4.0;3.8268914268615033;0.0;1;6.0;0;4;0.0;0;0.0017396324399641244;9.726433799645614E-6;5.0532612E-6;5.0532612E-6
288;m100505;4.0;3.8936212657722806;0.0;1;5.0;0;5;0.0;0;0.0011952137146130585;9.126659386595056E-6;5.0532612E-6;5.0532612E-6
289;m100523;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
290;m100718;4.0;3.8418532741509153;28.34931283737267;2;15.0;0;6;0.0;0;0.002477884888171625;1.2684588012707708E-5;7.579892E-6;7.579892E-6
291;m100747;4.0;3.6594184828686847;397.22588050244457;3;18.0;0;3;0.0;0;0.004289161237973239;1.4526673004509824E-5;1.01065225E-5;1.01065225E-5
292;m100825;4.0;2.846591192459229;17341.43270719033;19;107.0;0;4;0.0;0;0.0350777397283277;4.533800028248281E-5;5.0532613E-5;5.0532613E-5
293;m100841;4.0;3.248366665004239;591.0411502170463;2;11.0;0;0;0.0;0;0.008225924357775555;1.2495387462815431E-5;7.579892E-6;7.579892E-6
294;m100852;4.0;3.6688943194853123;276.2155694787057;3;17.0;0;0;0.0;0;0.004950054975954689;1.336507257581203E-5;1.01065225E-5;1.01065225E-5
295;m100856;4.0;3.8975113460675277;0.0;1;6.0;0;5;0.0;0;0.001217435898825411;9.324693378130271E-6;5.0532612E-6;5.0532612E-6
296;m100880;4.0;3.1776470001496184;3381.0185706768802;10;74.0;0;4;0.0;0;0.014985510991843119;3.223258743266944E-5;2.7792938E-5;2.7792938E-5
297;m100913;4.0;3.7235549349159642;31.361360391089875;2;7.0;0;2;0.0;0;0.003791394045098655;9.854214381208987E-6;7.579892E-6;7.579892E-6
298;m100958;4.0;2.5357837514338435;58327.32150865574;44;354.0;0;4;0.0;0;0.06879776009215735;1.263630811014074E-4;1.1369838E-4;1.1369838E-4
299;m101069;4.0;3.6987182684155404;0.0;1;6.0;0;0;0.0;0;0.003054294308151632;9.661973858390998E-6;5.0532612E-6;5.0532612E-6
300;m101123;4.0;3.7753229265373296;38.61037324430037;3;6.0;0;2;0.0;0;0.004016889786765659;9.21408124691726E-6;1.01065225E-5;1.01065225E-5
301;m101139;4.0;2.893870629893771;19071.599394435434;35;169.0;0;2;0.0;0;0.04871821830478488;5.998248516719665E-5;9.09587E-5;9.09587E-5
302;m101164;4.0;3.738317290908184;0.0;1;7.0;0;3;0.0;0;0.0025577768040834386;1.0410600669583844E-5;5.0532612E-6;5.0532612E-6
303;m101175;4.0;3.2161488205077053;3813.413246384641;8;45.0;0;3;0.0;0;0.01417656841332521;2.4195852202050062E-5;2.2739676E-5;2.2739676E-5
304;m101224;4.0;2.7299885292504116;22059.939798926443;24;116.0;0;3;0.0;0;0.03847544890587437;4.5702546284463666E-5;6.316577E-5;6.316577E-5
305;m101350;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
306;m101358;4.0;3.738317290908184;0.0;1;4.0;0;3;0.0;0;0.0025577768040834386;9.15486493839109E-6;5.0532612E-6;5.0532612E-6
307;m101380;4.0;3.8237993117550246;0.0;1;3.0;0;4;0.0;0;0.001824291730217511;8.560282694570656E-6;5.0532612E-6;5.0532612E-6
308;m101383;4.0;3.9437933270161087;0.0;1;4.0;0;5;0.0;0;7.106903834453544E-4;8.595248667763845E-6;5.0532612E-6;5.0532612E-6
309;m101455;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
310;m101456;4.0;3.3438232507106878;166.15062534151252;2;7.0;0;2;0.0;0;0.006892588590914322;1.033263622177132E-5;7.579892E-6;7.579892E-6
311;m101471;4.0;3.0438880853822754;6897.069688112228;12;85.0;0;4;0.0;0;0.024178842924420706;3.995615465530965E-5;3.2846197E-5;3.2846197E-5
312;m101544;4.0;3.7622562465712432;108.51005556099926;2;12.0;0;3;0.0;0;0.0028378455999698926;1.1942680755957571E-5;7.579892E-6;7.579892E-6
313;m101575;4.0;3.851728093361927;0.0;1;3.0;0;2;0.0;0;0.0017854267732685804;8.34466202394346E-6;5.0532612E-6;5.0532612E-6
314;m101633;4.0;3.7529799012518077;60.89841638075816;2;2.0;0;2;0.0;0;0.003469959842276749;8.179109861014153E-6;7.579892E-6;7.579892E-6
315;m101647;4.0;3.801955014712483;84.67606847272882;2;14.0;0;6;0.0;0;0.0026784093645196828;1.27555376522298E-5;7.579892E-6;7.579892E-6
316;m101881;4.0;3.862001895167323;0.0;1;7.0;0;3;0.0;0;0.001387248401849692;1.0749499357428674E-5;5.0532612E-6;5.0532612E-6
317;m101911;4.0;3.381626851528602;1267.6131861946815;4;25.0;0;3;0.0;0;0.007601054071269214;1.776571768225199E-5;1.2633153E-5;1.2633153E-5
318;m101929;4.0;3.0537629045932873;7427.7676778947625;13;88.0;0;3;0.0;0;0.020680082343146097;3.829889953625112E-5;3.537283E-5;3.537283E-5
319;m102095;4.0;3.738317290908184;0.0;1;6.0;0;3;0.0;0;0.0025577768040834386;9.992022092519591E-6;5.0532612E-6;5.0532612E-6
320;m102119;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
321;m102161;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
322;m102227;4.0;3.1102189416986685;5538.151430567924;8;64.0;0;0;0.0;0;0.014350925189475516;3.184204008040225E-5;2.2739676E-5;2.2739676E-5
323;m102261;4.0;3.862001895167323;0.0;1;4.0;0;3;0.0;0;0.001387248401849692;9.34852133144528E-6;5.0532612E-6;5.0532612E-6
324;m102269;4.0;3.624706997157249;414.91428604244607;3;14.0;0;3;0.0;0;0.004431099406868973;1.2544693002648214E-5;1.01065225E-5;1.01065225E-5
